t,send_ms,read_ms,max_err_deg
304609.009835666,1.6795419505797327,1.2714580516330898,23.560439560439562
304609.043505625,1.6224590362980962,1.3249999610707164,23.560439560439562
304609.077860625,1.6337080160155892,1.2227919651195407,23.560439560439562
304609.112213583,1.3444579672068357,1.1891250032931566,23.560439560439562
304609.1456795,1.2771660112775862,1.5720839728601277,23.560439560439562
304609.180024166,1.1994160013273358,1.2207499821670353,23.560439560439562
304609.214366916,1.178207981865853,1.1980829876847565,23.560439560439562
304609.248707666,1.1884589912369847,1.219791010953486,23.560439560439562
304609.283053833,1.252666988875717,1.2252919841557741,23.560439560439562
304609.316905958,1.7416669870726764,1.2397500104270875,23.560439560439562
304609.351254083,1.2801249977201223,1.214749994687736,23.560439560439562
304609.38559925,1.2051670346409082,1.2069999938830733,23.560439560439562
304609.419956708,1.7559590050950646,1.206790970172733,23.560439560439562
304609.453416041,1.465124951209873,1.2309580342844129,23.560439560439562
304609.487604541,1.8897089757956564,1.2924160109832883,23.560439560439562
304609.521535375,2.159458992537111,1.2616659514606,23.560439560439562
304609.555887875,1.5124579658731818,1.2513340334407985,23.560439560439562
304609.589953458,2.0622910233214498,1.0694589582271874,23.560439560439562
304609.623748291,1.535792020149529,1.2470000074245036,23.560439560439562
304609.658104458,1.599874987732619,1.2407919857650995,23.560439560439562
304609.692460208,1.6164169646799564,1.2716250494122505,23.560439560439562
304609.726762166,1.919457979965955,1.2585840304382145,23.560439560439562
304609.761134458,2.874416997656226,1.2602079659700394,23.560439560439562
304609.7955065,1.5289580333046615,1.2747920118272305,23.560439560439562
304609.829875666,2.0196670084260404,1.2497499701566994,23.560439560439562
304609.864239291,1.7525000148452818,1.2841250281780958,23.560439560439562
304609.898601791,1.843083999119699,1.2360410182736814,23.560439560439562
304609.932088916,1.8324169795960188,1.2712909956462681,23.560439560439562
304609.965960291,2.054666983895004,1.2905829935334623,23.560439560439562
304609.999382416,1.2858329573646188,1.2075420236214995,23.560439560439562
304610.03373775,1.5407089958898723,1.2497080024331808,23.560439560439562
304610.067337666,1.7318330355919898,1.2565840152092278,23.560439560439562
304610.10113825,1.7211249796673656,1.2143750209361315,23.560439560439562
304610.134780416,1.8889160128310323,1.2622089707292616,23.560439560439562
304610.168341,1.970832992810756,1.2662920053116977,23.560439560439562
304610.202723916,1.9722080323845148,1.309167011640966,23.560439560439562
304610.236699291,1.4184999745339155,1.2442920124158263,23.560439560439562
304610.27104275,1.4177080010995269,1.3362919562496245,23.560439560439562
304610.305392625,1.3204999850131571,1.2258750502951443,23.560439560439562
304610.33973825,1.2427500332705677,1.2415829696692526,23.560439560439562
304610.374082125,1.1867909925058484,1.1928750318475068,23.560439560439562
304610.408431791,1.1692079715430737,1.1931249755434692,23.560439560439562
304610.442775791,1.1540839914232492,1.2490410008467734,23.560439560439562
304610.477116916,1.1272500269114971,1.2250830186530948,23.560439560439562
304610.5114615,1.203124993480742,1.2224169913679361,23.560439560439562
304610.545808041,1.164790999609977,1.238625030964613,23.560439560439562
304610.579202458,1.205666980240494,1.188292051665485,23.560439560439562
304610.613561,1.2309169978834689,1.2782079866155982,23.560439560439562
304610.647917583,1.299042021855712,1.2672499869950116,23.560439560439562
304610.682261666,1.2496249983087182,1.20900000911206,23.560439560439562
304610.716610583,1.3748750207014382,1.2635409948416054,23.560439560439562
304610.750964291,1.3009170070290565,1.22954195830971,23.560439560439562
304610.784727708,1.3563329703174531,1.3243330176919699,23.560439560439562
304610.819096791,1.7820419743657112,1.353750005364418,23.560439560439562
304610.853466375,1.8160410108976066,1.2679999927058816,23.560439560439562
304610.88782825,1.8972909892909229,1.2594590079970658,23.560439560439562
304610.922188833,1.9235409563407302,1.2713750475086272,23.560439560439562
304610.956546833,1.8589170067571104,1.2463750317692757,23.560439560439562
304610.990908875,1.9695420050993562,1.2667910195887089,23.560439560439562
304611.025278791,1.9482920179143548,1.2509999796748161,23.560439560439562
304611.059651541,1.740582985803485,1.282416982576251,23.560439560439562
304611.095559125,1.2500419979915023,1.2091249809600413,23.560439560439562
304611.129398,1.2951670214533806,1.1917080264538527,23.560439560439562
304611.163767833,2.432833018247038,1.270374981686473,23.560439560439562
304611.197750333,2.156374976038933,1.273708010558039,23.560439560439562
304611.232116458,2.562624984420836,1.269417000003159,23.560439560439562
304611.266359,1.9687499734573066,1.2397500104270875,23.560439560439562
304611.300135833,1.8984999624080956,1.2810000334866345,23.560439560439562
304611.333691416,1.8831249908544123,1.2556249857880175,23.560439560439562
304611.3680605,1.9501250353641808,1.294707995839417,23.560439560439562
304611.402249375,2.1134590497240424,1.1334579903632402,23.560439560439562
304611.436612166,2.008749986998737,1.2525420170277357,23.560439560439562
304611.470922125,2.0178750273771584,1.2574169668368995,23.560439560439562
304611.505267958,1.3294999953359365,1.2117919977754354,23.560439560439562
304611.539634666,1.7743330099619925,1.2629579869098961,23.560439560439562
304611.573831333,2.1096669952385128,1.264000020455569,23.560439560439562
304611.608202541,1.7356660100631416,1.2684999965131283,23.560439560439562
304611.6425605,1.9453329732641578,1.2819170369766653,23.560439560439562
304611.676715958,2.130333974491805,1.258915988728404,23.560439560439562
304611.711075666,2.019041043240577,1.32695899810642,23.560439560439562
304611.744735,2.018541970755905,1.3355420087464154,23.560439560439562
304611.779095583,2.0726670045405626,1.3015000149607658,23.560439560439562
304611.813464958,1.9229169702157378,1.3242920394986868,23.560439560439562
304611.847497916,2.016125014051795,1.2829589541070163,23.560439560439562
304611.88186275,1.7405410180799663,1.250249973963946,23.560439560439562
304611.916225458,1.861916040070355,1.2484999606385827,23.560439560439562
304611.950590208,1.7604580498300493,1.2434169766493142,23.560439560439562
304611.984762541,1.8615840235725045,1.252707967069,23.560439560439562
304612.018589708,1.8536659772507846,1.251709007192403,23.560439560439562
304612.05295025,1.901332987472415,1.2455419637262821,23.560439560439562
304612.087298083,1.9022500491701066,1.257458992768079,23.560439560439562
304612.121656125,1.8178329919464886,1.2385000009089708,23.560439560439562
304612.155302458,1.9174169865436852,1.267957966774702,23.560439560439562
304612.189326416,1.961833972018212,1.2402909924276173,23.560439560439562
304612.222737208,1.9339999998919666,1.2589580146595836,23.560439560439562
304612.257107625,1.8090829835273325,1.2677920167334378,23.560439560439562
304612.291480416,1.8473330419510603,1.2376669910736382,23.560439560439562
304612.325413833,1.3289170456118882,1.204958010930568,23.560439560439562
304612.359781083,1.3436669833026826,1.241500023752451,23.560439560439562
304612.394122916,1.2109170202165842,1.2515829876065254,23.560439560439562
304612.428360208,1.2826250167563558,1.260792021639645,23.560439560439562
304612.462702708,1.1518750106915832,1.1995419627055526,23.560439560439562
304612.497047458,1.282834040466696,1.225207990501076,23.560439560439562
304612.531392833,1.3287909678183496,1.2238339986652136,23.560439560439562
304612.5657565,1.5193329891189933,1.341833034530282,23.560439560439562
304612.60013825,1.729374984279275,1.2365829898044467,23.560439560439562
304612.633526541,1.7955420189537108,1.2598329922184348,23.560439560439562
304612.667898083,1.9883750355802476,1.2738750083371997,23.560439560439562
304612.701414625,1.7306249937973917,1.2551670079119503,23.560439560439562
304612.73580325,2.028374990914017,1.3024170184507966,23.560439560439562
304612.769432416,1.9456670270301402,1.2656250037252903,23.560439560439562
304612.803149083,1.4935419894754887,1.2566670193336904,23.560439560439562
304612.836699916,1.2623330112546682,1.2430420028977096,23.560439560439562
304612.871041208,1.1573749943636358,1.206125016324222,23.560439560439562
304612.905385083,1.2570840190164745,1.2166249798610806,23.560439560439562
304612.93973125,1.348291989415884,1.3272499782033265,23.560439560439562
304612.9740855,1.3374160043895245,1.2687920243479311,23.560439560439562
304613.008429833,1.3161670067347586,1.2129579554311931,23.560439560439562
304613.042791291,1.6980409855023026,1.2873340165242553,23.560439560439562
304613.076560041,1.8423330038785934,1.303708995692432,23.560439560439562
304613.110919791,1.879999996162951,1.2424999731592834,23.560439560439562
304613.145045583,1.7969170003198087,1.3302500010468066,23.560439560439562
304613.178781791,1.2691249721683562,1.2233330053277314,23.560439560439562
304613.213124958,1.2018330162391067,1.1865840060636401,23.560439560439562
304613.247477375,1.2202920042909682,1.2023330200463533,23.560439560439562
304613.281830583,1.4728750102221966,1.241833029780537,23.560439560439562
304613.315565791,2.0383750088512897,1.2403750442899764,23.560439560439562
304613.349479416,1.655333035159856,1.250959001481533,23.560439560439562
304613.383835291,1.8157499725930393,1.227750035468489,23.560439560439562
304613.418189625,2.010083000641316,1.300541975069791,23.560439560439562
304613.45211625,2.1795000066049397,1.2732920004054904,23.560439560439562
304613.486473958,1.9232499762438238,1.2204169761389494,23.560439560439562
304613.520054541,2.295374986715615,1.262500009033829,23.560439560439562
304613.5537655,2.610292052850127,1.1852499446831644,23.560439560439562
304613.588125625,2.306082984432578,1.260708027984947,23.560439560439562
304613.622490416,1.8852080102078617,1.2441669823601842,23.560439560439562
304613.655890166,1.9790410296991467,1.3157089706510305,23.560439560439562
304613.689304625,1.9633329939097166,1.2610419653356075,23.560439560439562
304613.723058666,2.0049999584443867,1.284959027543664,23.560439560439562
304613.757416333,1.8055419786833227,1.2500000302679837,23.560439560439562
304613.791777166,1.9955830066464841,1.3599999947473407,23.560439560439562
304613.825693291,2.1473329979926348,1.2955840211361647,23.560439560439562
304613.860056666,2.195458044297993,1.2670419528149068,23.560439560439562
304613.89441975,1.9926669774577022,1.309957995545119,23.560439560439562
304613.928784083,2.167458995245397,1.27083295956254,23.560439560439562
304613.962489,2.6352499844506383,1.289582985918969,23.560439560439562
304613.996445791,1.9971659639850259,1.2515840353444219,23.560439560439562
304614.030808875,1.9649169989861548,1.2659580097533762,23.560439560439562
304614.065260375,1.9631669856607914,1.305915997363627,23.560439560439562
304614.098834708,2.0643750322051346,1.267625018954277,23.560439560439562
304614.133208083,2.255125029478222,1.333458989392966,23.560439560439562
304614.167025291,1.8479169812053442,1.2622500071302056,23.560439560439562
304614.201389916,2.1674170275218785,1.2748749577440321,23.560439560439562
304614.235252166,2.240958041511476,1.2670829892158508,23.560439560439562
304614.269634,2.362750004976988,1.203124993480742,23.560439560439562
304614.303475791,2.2258750395849347,1.2435409589670599,23.560439560439562
304614.337630875,2.1703329985029995,1.2845000019297004,23.560439560439562
304614.371849833,2.1681669750250876,1.2434580130502582,23.560439560439562
304614.405568125,2.030082978308201,1.2457920238375664,23.560439560439562
304614.439835833,2.0907909492962062,1.3000000035390258,23.560439560439562
304614.474202916,2.072666015010327,1.2368750176392496,23.560439560439562
304614.508496375,1.2235419708304107,1.1955000227317214,23.560439560439562
304614.54212575,1.1953330249525607,1.2151249684393406,23.560439560439562
304614.576467291,1.179541985038668,1.18320801993832,23.560439560439562
304614.610808791,1.2442080187611282,1.2446669861674309,23.560439560439562
304614.645163833,1.2924160109832883,1.2665840331465006,23.560439560439562
304614.679507625,1.3115410110913217,1.2240420328453183,23.560439560439562
304614.713855666,1.4128749608062208,1.2599159963428974,23.560439560439562
304614.748209583,1.4444579719565809,1.2622919748537242,23.560439560439562
304614.782584083,1.832667039707303,1.2512909597717226,23.560439560439562
304614.816954416,1.6883750213310122,1.3252919889055192,23.560439560439562
304614.851327791,1.8809579778462648,1.3267500326037407,23.62977602108037
304614.885709458,1.8154169665649533,1.22095801634714,25.408432147562582
304614.920064375,1.860832970123738,1.3419580063782632,25.935441370223977
304614.953947458,1.9507919787429273,1.2471250374801457,25.07905138339921
304614.9876575,2.5027079973369837,1.23758299741894,23.560439560439562
304615.022017625,1.9312080112285912,1.3325829640962183,23.560439560439562
304615.056380416,1.878625014796853,1.2513750116340816,23.560439560439562
304615.090082875,2.053084026556462,1.2505409540608525,23.560439560439562
304615.124455208,2.065583015792072,1.2606249656528234,23.560439560439562
304615.158818666,1.8929580110125244,1.2633749865926802,23.560439560439562
304615.192702458,1.8092500395141542,1.300874981097877,23.560439560439562
304615.227083875,2.2214999771676958,1.2914580292999744,23.560439560439562
304615.260543916,1.7979589756578207,1.2737910146825016,23.560439560439562
304615.29409175,1.9455839646980166,1.3103330275043845,23.560439560439562
304615.327644,2.182750031352043,1.2837499962188303,23.560439560439562
304615.36197625,2.0640409784391522,1.2637089821510017,23.560439560439562
304615.396353916,1.96433300152421,1.3643749989569187,23.560439560439562
304615.430196625,2.183249976951629,1.2566249934025109,23.560439560439562
304615.464562541,2.12304200977087,1.3067499967291951,23.560439560439562
304615.497969916,2.1201669587753713,1.2036249972879887,23.560439560439562
304615.531360416,1.3704589800909162,1.2230409774929285,23.560439560439562
304615.565705375,1.307083002757281,1.4490419998764992,23.560439560439562
304615.600065833,1.2022089795209467,1.1832910240627825,23.560439560439562
304615.634420625,1.1832910240627825,1.2108749942854047,23.560439560439562
304615.66876175,1.1985829914920032,1.2291250168345869,23.560439560439562
304615.703104208,1.3477079919539392,1.257041993085295,23.560439560439562
304615.737464041,1.3213750207796693,1.2686250265687704,23.560439560439562
304615.77182075,1.6457500169053674,1.274749985896051,23.560439560439562
304615.806186625,1.8660420319065452,1.314666005782783,23.560439560439562
304615.840580875,1.8983330228365958,1.2649170239455998,23.560439560439562
304615.874715333,1.8893750384449959,1.2567079975269735,23.560439560439562
304615.908461666,1.6744169988669455,1.3123750104568899,23.560439560439562
304615.942826166,2.3515000357292593,1.2597079621627927,23.560439560439562
304615.977206875,2.550042001530528,1.2576250010170043,23.560439560439562
304616.01118,1.819874974898994,1.3467500102706254,23.560439560439562
304616.045548458,2.2791249793954194,1.2801249977201223,23.560439560439562
304616.079912666,1.2797079980373383,1.211583032272756,23.560439560439562
304616.114273583,1.3209169846959412,1.201041042804718,23.560439560439562
304616.148634375,1.7664159531705081,1.2573340209200978,23.560439560439562
304616.1827855,2.0786660024896264,1.2587920064106584,23.560439560439562
304616.21716125,2.0937499939464033,1.2706249835900962,23.560439560439562
304616.251031083,2.124166989233345,1.2902910239063203,23.560439560439562
304616.284483375,2.1351659670472145,1.2678750208579004,23.560439560439562
304616.31885575,2.290208009071648,1.2950000236742198,23.560439560439562
304616.353220958,2.1094580297358334,1.2359999818727374,23.560439560439562
304616.387023416,1.9637909717857838,1.3097919872961938,23.560439560439562
304616.4213845,2.078707970213145,1.2353750062175095,23.560439560439562
304616.455740958,1.61145901074633,1.245124964043498,23.560439560439562
304616.490088625,1.9545420072972775,1.2854580418206751,23.560439560439562
304616.524491833,1.6119579668156803,1.2610420235432684,23.560439560439562
304616.558848625,1.8705829861573875,1.2839999981224537,23.560439560439562
304616.593134458,1.435499987564981,1.2262920499779284,23.560439560439562
304616.626715541,1.9257499952800572,1.2242500088177621,23.560439560439562
304616.660293041,1.281375007238239,1.2381249689497054,23.560439560439562
304616.694649541,1.2612080317921937,1.2252500164322555,23.560439560439562
304616.728993666,1.3401670148596168,1.2576669687405229,23.560439560439562
304616.763348833,1.312499982304871,1.2193750008009374,23.560439560439562
304616.797698125,1.3878750032745302,1.2002079747617245,23.560439560439562
304616.83206425,1.6138330101966858,1.2572089908644557,23.560439560439562
304616.86544825,1.8057080451399088,1.2870419886894524,23.560439560439562
304616.899800625,1.4455830096267164,1.223375031258911,23.560439560439562
304616.93415725,2.1111660171300173,1.293624984100461,23.560439560439562
304616.968519875,1.9909590482711792,1.2666659895330667,23.560439560439562
304617.00288425,2.8009999659843743,1.2818329851143062,23.560439560439562
304617.036736083,1.9942080252803862,1.301333017181605,23.560439560439562
304617.071086416,1.6277909744530916,1.2088750372640789,23.560439560439562
304617.104884166,1.8139589810743928,1.2400830164551735,23.560439560439562
304617.139299666,1.7738749738782644,1.2414160300977528,23.560439560439562
304617.173675875,1.583583012688905,1.218041987158358,23.560439560439562
304617.208117458,1.8666249816305935,1.2586669763550162,23.560439560439562
304617.2415905,1.7410839791409671,1.298041024710983,23.560439560439562
304617.275950708,1.625875011086464,1.2769169989041984,23.560439560439562
304617.30975975,1.4242499601095915,1.2355840299278498,23.560439560439562
304617.344116583,2.236542000900954,1.2195829767733812,23.560439560439562
304617.386276375,1.801125006750226,1.2016670079901814,23.560439560439562
304617.42062825,1.2725829728879035,1.2563749914988875,23.560439560439562
304617.454982375,1.8064159667119384,1.2724170228466392,23.560439560439562
304617.489338583,1.8794159987010062,1.2611669953912497,23.560439560439562
304617.52338725,1.4152919757179916,1.2170409900136292,23.560439560439562
304617.557743041,1.5097500290721655,1.2862079893238842,23.560439560439562
304617.592097541,1.2035410036332905,1.2001249706372619,23.560439560439562
304617.626454583,1.3263750006444752,1.2362080160528421,23.560439560439562
304617.660822916,1.6217919765040278,1.2462500017136335,23.560439560439562
304617.695050916,1.4230000087991357,1.228792010806501,23.560439560439562
304617.728538583,1.4745829976163805,1.2336670188233256,23.560439560439562
304617.762792,1.4916249783709645,1.2166249798610806,23.560439560439562
304617.796676,1.4702080516144633,1.229833986144513,23.560439560439562
304617.831028916,1.2365420116111636,1.2430420028977096,23.560439560439562
304617.865384208,1.243417034856975,1.2097499566152692,23.560439560439562
304617.89972525,1.1826670379377902,1.5192909631878138,23.560439560439562
304617.934066625,1.378290995489806,1.3389590312726796,23.560439560439562
304617.968426458,1.4967090100981295,1.2346250005066395,23.560439560439562
304618.002147125,1.5842500142753124,1.2550830142572522,23.560439560439562
304618.036529708,2.402167010586709,1.2816250091418624,23.560439560439562
304618.070953458,1.7419580253772438,1.2251249863766134,23.560439560439562
304618.1051175,1.5890829963609576,1.2470419751480222,23.560439560439562
304618.139070875,1.7307079979218543,1.3012090348638594,23.560439560439562
304618.173218375,1.2967920047231019,1.2345419963821769,23.560439560439562
304618.207572583,1.4396249898709357,1.4121249550953507,23.560439560439562
304618.242705833,2.2555000032298267,1.2498750002123415,23.560439560439562
304618.2770635,1.8335420172661543,1.271124987397343,23.560439560439562
304618.310928375,1.6615840140730143,1.2470830115489662,23.560439560439562
304618.344715333,2.2308750194497406,1.2279590009711683,23.560439560439562
304618.379080416,1.9524170202203095,1.2959170271642506,23.560439560439562
304618.41262625,2.3495000205002725,1.293000008445233,23.560439560439562
304618.447011083,1.9688750035129488,1.2532920227386057,23.560439560439562
304618.48138025,1.9967080443166196,1.2793339556083083,23.560439560439562
304618.515752583,2.496749977581203,1.282875018659979,23.560439560439562
304618.549394916,2.3626250331290066,1.3156249769963324,23.560439560439562
304618.583763833,1.9242080161347985,1.2859999551437795,23.560439560439562
304618.618129291,1.9793749670498073,1.2736659846268594,23.560439560439562
304618.652483166,1.4857089845463634,1.2421660358086228,23.560439560439562
304618.686741916,1.5970829990692437,1.2446669861674309,23.560439560439562
304618.720378833,1.6862499760463834,1.22637499589473,23.560439560439562
304618.754089083,1.8299170187674463,1.2541249743662775,23.560439560439562
304618.78802225,1.2669999850913882,1.1920420220121741,23.560439560439562
304618.822372208,1.2217090115882456,1.2227909755893052,23.560439560439562
304618.85671425,1.337875030003488,1.2128750095143914,23.560439560439562
304618.891054833,1.1804160312749445,1.2279590009711683,23.560439560439562
304618.92540825,1.546582963783294,1.2719170190393925,23.560439560439562
304618.959766541,1.594708999618888,1.2542500044219196,23.560439560439562
304618.994134,1.6659999964758754,1.2533340486697853,23.560439560439562
304619.028407375,1.8783750128932297,1.2782499543391168,23.560439560439562
304619.06261625,2.1097080316394567,1.289708015974611,23.560439560439562
304619.096898,1.9670419860631227,1.2883330346085131,23.560439560439562
304619.1307445,1.7539169639348984,1.2511250097304583,23.560439560439562
304619.16510625,1.9640829996205866,1.3284999877214432,23.560439560439562
304619.19935325,1.9618330406956375,1.310999970883131,23.560439560439562
304619.233708291,1.4446250279434025,1.2330419849604368,23.560439560439562
304619.267858041,2.0130419870838523,1.2438750127330422,23.560439560439562
304619.302219125,2.1283329697325826,1.2225420214235783,23.560439560439562
304619.336181333,2.072167000733316,1.2252919841557741,23.560439560439562
304619.36993175,2.086459018755704,1.298624963965267,23.560439560439562
304619.404133333,1.82712497189641,1.2189170229248703,23.560439560439562
304619.437722833,2.004791982471943,1.2309580342844129,23.560439560439562
304619.471613083,1.9344169995747507,1.2402919819578528,23.560439560439562
304619.5058945,1.8052079831250012,1.238917000591755,23.560439560439562
304619.539848791,1.2319169472903013,1.2040830333717167,23.560439560439562
304619.574211166,2.424375037662685,1.2320830137468874,23.560439560439562
304619.608560916,1.432333025150001,1.2171249836683273,23.560439560439562
304619.64292175,1.799333025701344,1.2872089864686131,23.560439560439562
304619.67728225,2.0454999757930636,1.2442920124158263,23.560439560439562
304619.711634833,1.5158330206759274,1.2311249738559127,23.560439560439562
304619.745089583,1.572792010847479,1.2273750035092235,23.560439560439562
304619.778868625,1.2418339611031115,1.3755830004811287,23.560439560439562
304619.813229125,1.4858339563943446,1.20749999769032,23.560439560439562
304619.84760225,1.6445419751107693,1.2373750214464962,23.560439560439562
304619.881171125,1.638582965824753,1.2772920308634639,23.560439560439562
304619.915534583,2.177792019210756,1.282458018977195,23.560439560439562
304619.949902958,1.937124994583428,1.2352080084383488,23.560439560439562
304619.983614166,2.253083046525717,1.2593329884111881,23.560439560439562
304620.017965875,1.296917034778744,1.2411249917931855,23.560439560439562
304620.052323333,1.6800829907879233,1.3505840324796736,23.560439560439562
304620.086678208,1.9966659601777792,1.4878750080242753,23.560439560439562
304620.12008975,2.177832997404039,1.2919169967062771,23.560439560439562
